Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 180 --call-graph fp --app com.google.android.apps.meetings
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 237803
Event count: 943847838187

Overhead  Shared Object
97.48%    /data/app/com.google.android.apps.meetings-oMVm3OH4Qclk--UcSfBoAA==/base.apk
0.77%     [kernel.kallsyms]
0.52%     /apex/com.android.runtime/lib64/bionic/libc.so
0.44%     /vendor/lib64/egl/libGLESv2_adreno.so
0.26%     /apex/com.android.runtime/lib64/libart.so
0.23%     /system/lib64/libhwui.so
0.05%     /system/framework/arm64/boot-framework.oat
0.02%     /system/lib64/libandroid_runtime.so
0.02%     /system/lib64/libbinder.so
0.02%     /system/lib64/libutils.so
0.02%     /apex/com.android.runtime/lib64/libart-compiler.so
0.02%     /system/lib64/libcamera_client.so
0.02%     /system/framework/arm64/boot.oat
0.01%     /system/lib64/libgui.so
0.01%     /vendor/lib/modules/wlan.ko
0.01%     /vendor/lib64/libgsl.so
0.01%     unknown
0.01%     /apex/com.android.runtime/lib64/libprofile.so
0.01%     /system/lib64/libcamera_metadata.so
0.01%     /apex/com.android.runtime/lib64/libartbase.so
0.01%     /system/lib64/libaudioclient.so
0.01%     /system/lib64/libui.so
0.00%     /vendor/lib64/egl/eglSubDriverAndroid.so
0.00%     /data/user_de/0/com.google.android.gms/app_chimera/m/0000001e/CronetDynamite.apk
0.00%     /data/local/tmp/TemporaryFile-dOF4Rz
0.00%     /system/lib64/libEGL.so
0.00%     /vendor/lib64/egl/libEGL_adreno.so
0.00%     /system/lib64/libc++.so
0.00%     /system/lib64/libGLESv1_CM.so
0.00%     /data/local/tmp/TemporaryFile-oZGBVR
0.00%     /data/local/tmp/TemporaryFile-i0c29C
0.00%     /data/local/tmp/TemporaryFile-N5uzvn
0.00%     /apex/com.android.runtime/lib64/libvixl.so
0.00%     /system/lib64/libGLESv2.so
0.00%     /data/app/com.google.android.apps.meetings-oMVm3OH4Qclk--UcSfBoAA==/oat/arm64/base.odex
0.00%     /data/local/tmp/TemporaryFile-wUvMvg
0.00%     /data/local/tmp/TemporaryFile-mfcwEM
0.00%     /data/local/tmp/TemporaryFile-d5Vk0u
0.00%     /apex/com.android.runtime/lib64/bionic/libm.so
0.00%     /system/lib64/libcutils.so
0.00%     /system/framework/arm64/boot-core-libart.oat
0.00%     /data/local/tmp/TemporaryFile-vFpzMf
0.00%     /data/local/tmp/TemporaryFile-PiOF23
0.00%     /apex/com.android.runtime/lib64/libnativehelper.so
0.00%     /data/local/tmp/TemporaryFile-vXSZVO
0.00%     /data/local/tmp/TemporaryFile-sYN0RN
0.00%     /data/local/tmp/TemporaryFile-vujzZy
0.00%     /apex/com.android.runtime/lib64/libopenjdk.so
0.00%     /data/local/tmp/TemporaryFile-CtQipk
0.00%     /data/local/tmp/TemporaryFile-25B2ux
0.00%     /system/bin/app_process64
0.00%     /vendor/lib64/libgrallocutils.so
0.00%     /data/local/tmp/TemporaryFile-xW9A3i
0.00%     /data/local/tmp/TemporaryFile-opHmG1
0.00%     /data/local/tmp/TemporaryFile-DWnJnY
0.00%     /data/local/tmp/TemporaryFile-tJdxjS
0.00%     /data/local/tmp/TemporaryFile-8JZQXh
0.00%     /system/lib64/libsync.so
0.00%     /system/lib64/vndk-sp-29/libcutils.so
0.00%     /data/local/tmp/TemporaryFile-iOPwVq
0.00%     /data/local/tmp/TemporaryFile-95mNFj
0.00%     /data/local/tmp/TemporaryFile-CssQfU
0.00%     /data/local/tmp/TemporaryFile-y8JSXZ
0.00%     /data/local/tmp/TemporaryFile-BCveHV
0.00%     /data/local/tmp/TemporaryFile-9xF6RT
0.00%     /vendor/lib64/libqdMetaData.so
0.00%     /data/local/tmp/TemporaryFile-1vHZ1C
0.00%     /vendor/lib64/hw/gralloc.sm6150.so
0.00%     /data/local/tmp/TemporaryFile-D6Jsch
0.00%     /data/local/tmp/TemporaryFile-plJyYJ
0.00%     /data/local/tmp/TemporaryFile-EBnOTD
0.00%     /system/lib64/liblog.so
0.00%     /data/local/tmp/TemporaryFile-4Dh74F
0.00%     /data/local/tmp/TemporaryFile-MqBvGH
0.00%     /system/lib64/libartpalette-system.so
0.00%     /data/local/tmp/TemporaryFile-8I3y0D
0.00%     /data/local/tmp/TemporaryFile-ZSvmGR
0.00%     /data/local/tmp/TemporaryFile-3KluD5
0.00%     /data/local/tmp/TemporaryFile-5KP1sn
0.00%     /vendor/lib64/libadreno_utils.so
