Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4324
Event count: 4706082684

Overhead  Symbol
0.13%     libopusV2JNI.so[+17264]
0.13%     libopusV2JNI.so[+af2c]
0.13%     libopusV2JNI.so[+16f60]
0.13%     libopusV2JNI.so[+f3a4]
0.13%     libopusV2JNI.so[+16db0]
0.13%     libopusV2JNI.so[+16a28]
0.13%     libopusV2JNI.so[+172fc]
0.13%     libopusV2JNI.so[+169f4]
0.13%     libopusV2JNI.so[+16928]
0.13%     libopusV2JNI.so[+16d5c]
0.13%     libopusV2JNI.so[+12d6c]
0.13%     libopusV2JNI.so[+172d4]
0.13%     libopusV2JNI.so[+168c0]
0.13%     libopusV2JNI.so[+17008]
0.13%     libopusV2JNI.so[+1170c]
0.12%     libopusV2JNI.so[+bca0]
0.12%     libopusV2JNI.so[+145a0]
0.12%     libopusV2JNI.so[+1691c]
0.12%     libopusV2JNI.so[+16918]
0.12%     libopusV2JNI.so[+140b4]
0.12%     libopusV2JNI.so[+17060]
0.12%     libopusV2JNI.so[+f3a8]
0.12%     libopusV2JNI.so[+16e00]
0.12%     libopusV2JNI.so[+16e4c]
0.12%     libopusV2JNI.so[+140e0]
0.12%     libopusV2JNI.so[+15c94]
0.12%     libopusV2JNI.so[+11db8]
0.12%     libopusV2JNI.so[+150a8]
0.12%     libopusV2JNI.so[+150c0]
0.12%     libopusV2JNI.so[+1714c]
0.12%     libopusV2JNI.so[+b014]
0.12%     libopusV2JNI.so[+1723c]
0.12%     libopusV2JNI.so[+169a0]
0.11%     libopusV2JNI.so[+16d98]
0.11%     libopusV2JNI.so[+169c8]
0.11%     libopusV2JNI.so[+16db8]
0.11%     libopusV2JNI.so[+11d98]
0.11%     libopusV2JNI.so[+16fd8]
0.11%     libopusV2JNI.so[+172f0]
0.11%     libopusV2JNI.so[+17618]
0.11%     libopusV2JNI.so[+16910]
0.11%     libopusV2JNI.so[+132d8]
0.11%     libopusV2JNI.so[+14fe4]
0.11%     libopusV2JNI.so[+15014]
0.11%     libopusV2JNI.so[+11418]
0.11%     libopusV2JNI.so[+1409c]
0.11%     libopusV2JNI.so[+144a4]
0.11%     libopusV2JNI.so[+16924]
0.11%     libopusV2JNI.so[+16d0c]
0.11%     libopusV2JNI.so[+17228]
0.11%     libopusV2JNI.so[+13598]
0.11%     libopusV2JNI.so[+17000]
0.11%     libopusV2JNI.so[+17250]
0.11%     libopusV2JNI.so[+16dcc]
0.11%     libopusV2JNI.so[+122dc]
0.11%     libopusV2JNI.so[+16f94]
0.11%     libopusV2JNI.so[+13588]
0.11%     libopusV2JNI.so[+13bb8]
0.11%     libopusV2JNI.so[+169f0]
0.11%     libopusV2JNI.so[+16db4]
0.11%     libopusV2JNI.so[+f3b8]
0.11%     libopusV2JNI.so[+16df8]
0.11%     libopusV2JNI.so[+16134]
0.10%     libopusV2JNI.so[+f3d0]
0.10%     libopusV2JNI.so[+14b1c]
0.10%     libopusV2JNI.so[+154c0]
0.10%     libopusV2JNI.so[+afd8]
0.10%     libopusV2JNI.so[+15450]
0.10%     libopusV2JNI.so[+145a4]
0.10%     libopusV2JNI.so[+169a8]
0.10%     libopusV2JNI.so[+15034]
