Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4163
Event count: 4718137480

Overhead  Symbol
0.08%     libopusV2JNI.so[+14a68]
0.08%     libopusV2JNI.so[+151f8]
0.08%     libopusV2JNI.so[+151d4]
0.08%     libopusV2JNI.so[+14fb4]
0.08%     libopusV2JNI.so[+16fc8]
0.08%     libopusV2JNI.so[+14184]
0.08%     libopusV2JNI.so[+16fa0]
0.08%     libopusV2JNI.so[+16e24]
0.08%     libopusV2JNI.so[+16c00]
0.08%     libopusV2JNI.so[+13564]
0.08%     libopusV2JNI.so[+16f40]
0.08%     libopusV2JNI.so[+17338]
0.08%     libopusV2JNI.so[+17168]
0.08%     libopusV2JNI.so[+115d0]
0.08%     libopusV2JNI.so[+16c88]
0.08%     libopusV2JNI.so[+e8c0]
0.08%     libopusV2JNI.so[+16d00]
0.08%     libopusV2JNI.so[+14f70]
0.08%     libopusV2JNI.so[+16da4]
0.08%     libopusV2JNI.so[+152d0]
0.08%     libopusV2JNI.so[+16e7c]
0.08%     libopusV2JNI.so[+17018]
0.08%     libopusV2JNI.so[+16d78]
0.08%     libopusV2JNI.so[+15240]
0.08%     libopusV2JNI.so[+16de4]
0.08%     libopusV2JNI.so[+13790]
0.08%     libopusV2JNI.so[+16db8]
0.08%     libopusV2JNI.so[+17104]
0.08%     libopusV2JNI.so[+15cd4]
0.08%     libopusV2JNI.so[+15494]
0.08%     libopusV2JNI.so[+1725c]
0.08%     libopusV2JNI.so[+152bc]
0.07%     libopusV2JNI.so[+16a60]
0.07%     libopusV2JNI.so[+15cac]
0.07%     libopusV2JNI.so[+13524]
0.07%     libopusV2JNI.so[+172b8]
0.07%     libopusV2JNI.so[+16d60]
0.07%     libopusV2JNI.so[+14ba4]
0.07%     libopusV2JNI.so[+11d98]
0.07%     libopusV2JNI.so[+115c0]
0.07%     libopusV2JNI.so[+15124]
0.07%     libopusV2JNI.so[+1715c]
0.07%     libopusV2JNI.so[+16bf8]
0.07%     libopusV2JNI.so[+12d70]
0.07%     libopusV2JNI.so[+152c0]
0.07%     libopusV2JNI.so[+17154]
0.07%     libopusV2JNI.so[+145f4]
0.07%     libopusV2JNI.so[+115ac]
0.07%     libopusV2JNI.so[+14b98]
0.07%     libopusV2JNI.so[+11588]
0.07%     libopusV2JNI.so[+17178]
0.07%     libopusV2JNI.so[+172b4]
0.07%     libopusV2JNI.so[+16944]
0.07%     libopusV2JNI.so[+17000]
0.07%     libopusV2JNI.so[+14fc0]
0.07%     libopusV2JNI.so[+14f90]
0.07%     libopusV2JNI.so[+11660]
0.07%     libopusV2JNI.so[+16e34]
0.07%     libopusV2JNI.so[+aff4]
0.07%     libopusV2JNI.so[+13be8]
0.07%     libopusV2JNI.so[+11804]
0.07%     libopusV2JNI.so[+bd40]
0.07%     libopusV2JNI.so[+11688]
0.07%     libopusV2JNI.so[+1176c]
0.07%     libopusV2JNI.so[+15058]
0.07%     libopusV2JNI.so[+14418]
0.07%     libopusV2JNI.so[+136f8]
0.07%     libopusV2JNI.so[+16e2c]
0.07%     libopusV2JNI.so[+16f48]
0.07%     libopusV2JNI.so[+113d8]
0.07%     libopusV2JNI.so[+14aa4]
0.07%     libopusV2JNI.so[+14c98]
0.07%     libopusV2JNI.so[+14fc8]
0.07%     libopusV2JNI.so[+13680]
0.07%     libopusV2JNI.so[+150c0]
0.07%     libopusV2JNI.so[+17340]
0.07%     libopusV2JNI.so[+151cc]
0.07%     libopusV2JNI.so[+17078]
0.07%     libopusV2JNI.so[+afe4]
0.07%     libopusV2JNI.so[+17120]
0.07%     libopusV2JNI.so[+170b4]
0.07%     libopusV2JNI.so[+15f08]
0.07%     libopusV2JNI.so[+af70]
0.07%     libopusV2JNI.so[+134fc]
0.07%     libopusV2JNI.so[+172f4]
0.07%     libopusV2JNI.so[+15c94]
0.07%     libopusV2JNI.so[+11d90]
0.07%     libopusV2JNI.so[+16e70]
0.07%     libopusV2JNI.so[+16a34]
0.07%     libopusV2JNI.so[+13638]
0.06%     libopusV2JNI.so[+1418c]
0.06%     libopusV2JNI.so[+14bc8]
