Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 14013
Event count: 3247192908

Overhead  Symbol
0.04%     __typeid__ZTSFiP4filejmE_global_addr
0.04%     page_add_new_anon_rmap
0.04%     security_file_permission
0.04%     __lookup_nat_cache
0.04%     __htab_map_lookup_elem
0.04%     page_add_file_rmap
0.04%     task_sched_runtime
0.04%     vsnprintf
0.04%     fast_smmu_map_page
0.04%     __cfi_slowpath
0.04%     _raw_spin_unlock_irqrestore
0.04%     quota_mt2
0.04%     locks_remove_posix
0.04%     __arm64_sys_recvmsg
0.04%     plist_del
0.03%     __alloc_pages_nodemask
0.03%     context_add_hash
0.03%     unix_stream_read_generic
0.03%     __arm64_sys_pread64
0.03%     skb_set_owner_w
0.03%     blk_update_request
0.03%     set_page_dirty
0.03%     mls_sid_to_context
0.03%     __ip_append_data
0.03%     lockref_get_not_dead
0.03%     __cfi_check
0.03%     __lookup_slow
0.03%     dmabuffs_dname
0.03%     inet_sendmsg
0.03%     selinux_file_fcntl
0.03%     udp_rmem_release
0.03%     fpsimd_restore_current_state
0.03%     queue_unplugged
0.03%     record_stat
0.03%     __arm64_sys_close
0.03%     f2fs_get_node_info
0.03%     mod_timer
0.03%     dget_parent
0.03%     __lru_cache_add
0.03%     __typeid__ZTSFimjP7pt_regsE_global_addr
0.02%     lru_add_drain_cpu
0.02%     __netdev_alloc_skb
0.02%     dma_buf_mmap_internal
0.02%     __kmalloc
0.02%     update_sit_entry
0.02%     number
0.02%     ebitmap_contains
0.02%     rcu_read_unlock_special
0.02%     __kmalloc_track_caller
0.02%     dynamic_dname
0.02%     success_walk_trace
0.02%     unix_seqpacket_recvmsg
0.02%     atime_needs_update
0.02%     do_dentry_open
0.02%     legitimize_links
0.02%     validate_xmit_skb
0.02%     __arm64_sys_fcntl
0.02%     selinux_binder_transfer_file
0.02%     perf_event__output_id_sample
0.02%     page_mkclean
0.02%     generic_permission
0.02%     blk_account_io_start
0.02%     ip4_datagram_release_cb
0.02%     blocking_notifier_call_chain
0.02%     perf_iterate_sb
0.02%     dma_buf_llseek
0.02%     blk_crypto_submit_bio
0.02%     ___sys_recvmsg
0.02%     bcmp
0.02%     __fd_install
0.02%     skb_copy_datagram_iter
0.02%     __arm64_sys_write
0.02%     __mark_inode_dirty
0.02%     iov_iter_copy_from_user_atomic
0.02%     selinux_file_lock
0.02%     lru_cache_add_active_or_unevictable
0.02%     f2fs_reserve_new_blocks
0.02%     ksys_lseek
0.02%     _get_random_bytes
0.02%     __arm64_sys_read
0.02%     f2fs_initxattrs
0.02%     crng_backtrack_protect
0.02%     page_frag_free
0.02%     find_get_entry
0.02%     __typeid__ZTSFPvP7bpf_mapS_E_global_addr
0.02%     f2fs_flush_sit_entries
0.02%     fget
0.02%     udp_lib_get_port
0.02%     bpf_skb_load_helper_16
0.02%     __kfree_skb
0.02%     expand_files
0.02%     cond_compute_av
0.02%     mls_range_isvalid
0.02%     mutex_lock
0.02%     selinux_mmap_file
0.02%     __generic_file_write_iter
0.02%     perf_event_mmap
0.02%     rw_verify_area
0.02%     fscrypt_fname_encrypt
0.02%     eventfd_poll
0.02%     get_unmapped_area
0.02%     mutex_spin_on_owner
0.02%     __typeid__ZTSFvP14softirq_actionE_global_addr
0.02%     __test_set_page_writeback
0.02%     alloc_skb_with_frags
0.02%     sg_next
0.02%     iput
0.02%     utf8_strncasecmp
0.02%     iptable_mangle_hook
0.02%     __arm64_sys_recvfrom
0.02%     vfree_atomic
0.02%     vfs_read
0.02%     security_compute_sid
0.02%     filemap_map_pages
0.02%     f2fs_submit_merged_write_cond
0.02%     read_node_page
0.02%     bpf_prog_eb2be6551ab96c34_cgroupskb_egres
0.01%     put_pi_state
0.01%     find_busiest_group
0.01%     dec_zone_page_state
0.01%     do_fcntl
0.01%     selinux_cred_free
0.01%     __cgroup_bpf_run_filter_sock_addr
0.01%     rcu_report_qs_rnp
0.01%     skb_release_head_state
0.01%     _vm_normal_page
0.01%     dma_fence_init
0.01%     generic_perform_write
0.01%     ktime_get_real_ts64
0.01%     blk_queue_split
0.01%     fast_smmu_unmap_page
0.01%     cp_new_stat
0.01%     nf_nat_inet_fn
0.01%     bpf_mt_v1
0.01%     f2fs_is_valid_blkaddr
0.01%     preempt_schedule_irq
0.01%     __typeid__ZTSFvP4sockE_global_addr
0.01%     blk_flush_plug_list
0.01%     skb_release_data
0.01%     __arm64_sys_lseek
0.01%     __vma_rb_erase
0.01%     ipv4_dst_check
0.01%     __typeid__ZTSFjP9eventpollP9list_headPvE_global_addr
0.01%     sock_recvmsg
0.01%     trace_event_raw_event_net_dev_template
0.01%     local_bh_enable
0.01%     ip_finish_output
0.01%     test_clear_page_writeback
0.01%     __dquot_alloc_space
0.01%     __arm64_sys_epoll_ctl
0.01%     f2fs_outplace_write_data
0.01%     __typeid__ZTSFiPK4credP14user_namespaceijE_global_addr
0.01%     _copy_from_iter_full
0.01%     f2fs_map_blocks
0.01%     down_read_trylock
0.01%     __arm64_sys_dup
0.01%     f2fs_do_write_data_page
0.01%     __typeid__ZTSFiP4fileiE_global_addr
0.01%     udp_sendmsg
0.01%     alloc_set_pte
0.01%     __do_fault
0.01%     ksys_write
0.01%     mutex_unlock
0.01%     __typeid__ZTSFjP4fileP17poll_table_structE_global_addr
0.01%     rw_copy_check_uvector
0.01%     vm_mmap_pgoff
0.01%     __typeid__ZTSFiP6socketP6msghdrmiE_global_addr
0.01%     task_work_run
0.01%     f2fs_write_end_io
0.01%     __module_address
0.01%     __vfs_read
0.01%     unix_write_space
0.01%     sock_wfree
0.01%     __arm64_sys_mmap
0.01%     trace_event_buffer_commit
0.01%     __perf_event_header__init_id
0.01%     __typeid__ZTSFPcP6dentryS_iE_global_addr
0.01%     set_close_on_exec
0.01%     file_map_prot_check
0.01%     ring_buffer_lock_reserve
0.01%     __list_add_valid
0.01%     __d_instantiate
0.01%     vfs_getattr_nosec
0.01%     __typeid__ZTSFxP4filexiE_global_addr
0.01%     binder_inc_ref_for_node
0.01%     security_compute_av
0.01%     idr_find
0.01%     expire_timers
0.01%     process_timeout
0.01%     vma_gap_callbacks_rotate
0.01%     __arm64_sys_gettimeofday
0.01%     __fsnotify_parent
0.01%     __typeid__ZTSFlP4filejmE_global_addr
0.01%     free_pgd_range
0.01%     scsi_end_request
0.01%     vma_merge
0.01%     widen_string
0.01%     _raw_spin_lock
0.01%     constraint_expr_eval
0.01%     delete_from_page_cache_batch
0.01%     __rb_insert_augmented
0.00%     context_struct_compute_av
0.00%     vma_wants_writenotify
0.00%     unmap_region
0.00%     __typeid__ZTSFvPvP11psi_triggeryyE_global_addr
0.00%     tlb_flush_mmu
0.00%     net_rx_action
0.00%     ksys_mmap_pgoff
0.00%     mem_cgroup_throttle_swaprate
0.00%     mntget
0.00%     sk_alloc
0.00%     wake_up_page_bit
0.00%     __f2fs_setxattr
0.00%     strlen
0.00%     thread_group_cputime
0.00%     trace_clock_local
0.00%     binder_put_node_cmd
0.00%     __typeid__ZTSFvPv13mm_event_typeP13mm_event_taskE_global_addr
0.00%     queued_spin_lock_slowpath
0.00%     account_kernel_stack
0.00%     anon_vma_clone
0.00%     shmem_getpage_gfp
0.00%     schedule_timeout
0.00%     __add_to_page_cache_locked
0.00%     udp_poll
0.00%     put_task_stack
0.00%     truncate_inode_pages_range
0.00%     __filemap_fdatawait_range
0.00%     do_nanosleep
0.00%     free_pcp_prepare
0.00%     f2fs_wait_on_node_pages_writeback
0.00%     rwsem_down_read_failed
0.00%     rwsem_down_write_failed_killable
0.00%     __se_sys_prctl
0.00%     wait_on_page_bit
0.00%     mod_zone_page_state
0.00%     __mmdrop
0.00%     __arm64_sys_sched_yield
0.00%     io_schedule
0.00%     __update_load_avg_blocked_se
0.00%     dentry_unlink_inode
0.00%     f2fs_wait_on_page_writeback
0.00%     do_sched_yield
0.00%     task_dead_fair
