Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 90 --call-graph fp --app com.gorgeous.liteinternational
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 70985
Event count: 143029223645

Overhead  Symbol
0.12%     split_config.arm64_v8a.apk[+ae7ee0]
0.12%     split_config.arm64_v8a.apk[+ae7ee4]
0.12%     split_config.arm64_v8a.apk[+8bbb1c]
0.12%     split_config.arm64_v8a.apk[+e6b598]
0.12%     split_config.arm64_v8a.apk[+e6a650]
0.12%     split_config.arm64_v8a.apk[+df3a8]
0.12%     split_config.arm64_v8a.apk[+e6a684]
0.12%     split_config.arm64_v8a.apk[+e6b1f0]
0.12%     split_config.arm64_v8a.apk[+c958c]
0.12%     split_config.arm64_v8a.apk[+e65df4]
0.12%     split_config.arm64_v8a.apk[+e66210]
0.12%     split_config.arm64_v8a.apk[+e6b1dc]
0.12%     split_config.arm64_v8a.apk[+d31c34]
0.12%     split_config.arm64_v8a.apk[+ae7eec]
0.12%     split_config.arm64_v8a.apk[+e6a678]
0.12%     split_config.arm64_v8a.apk[+e6a660]
0.11%     split_config.arm64_v8a.apk[+c8e08]
0.11%     split_config.arm64_v8a.apk[+d04e28]
0.11%     split_config.arm64_v8a.apk[+d72eb4]
0.11%     split_config.arm64_v8a.apk[+df384]
0.11%     split_config.arm64_v8a.apk[+e6a648]
0.11%     split_config.arm64_v8a.apk[+c955c]
0.11%     split_config.arm64_v8a.apk[+ae7eb0]
0.11%     split_config.arm64_v8a.apk[+c94dc]
0.11%     split_config.arm64_v8a.apk[+ae7ed0]
0.11%     split_config.arm64_v8a.apk[+e6b5ac]
0.11%     split_config.arm64_v8a.apk[+d72eac]
0.11%     split_config.arm64_v8a.apk[+8bbbc0]
0.11%     split_config.arm64_v8a.apk[+c95d4]
0.11%     split_config.arm64_v8a.apk[+e6a63c]
0.11%     split_config.arm64_v8a.apk[+e6aaac]
0.11%     split_config.arm64_v8a.apk[+c8db8]
0.11%     split_config.arm64_v8a.apk[+c952c]
0.11%     split_config.arm64_v8a.apk[+e661e8]
0.11%     split_config.arm64_v8a.apk[+c95c8]
0.11%     split_config.arm64_v8a.apk[+ae7ee8]
0.10%     split_config.arm64_v8a.apk[+e66204]
0.10%     split_config.arm64_v8a.apk[+c94fc]
0.10%     split_config.arm64_v8a.apk[+e6a64c]
0.10%     split_config.arm64_v8a.apk[+c94f0]
0.10%     split_config.arm64_v8a.apk[+c8e10]
0.10%     split_config.arm64_v8a.apk[+cee3b8]
0.10%     split_config.arm64_v8a.apk[+8bc658]
0.10%     split_config.arm64_v8a.apk[+c9858]
0.10%     split_config.arm64_v8a.apk[+e6a638]
0.10%     split_config.arm64_v8a.apk[+e6b5d0]
0.10%     split_config.arm64_v8a.apk[+c95ec]
0.10%     split_config.arm64_v8a.apk[+c95a4]
0.10%     split_config.arm64_v8a.apk[+ec798]
0.10%     split_config.arm64_v8a.apk[+c9520]
0.10%     split_config.arm64_v8a.apk[+8bbba8]
0.10%     split_config.arm64_v8a.apk[+e6a658]
0.10%     split_config.arm64_v8a.apk[+d04e34]
0.10%     split_config.arm64_v8a.apk[+ae7ec4]
0.10%     split_config.arm64_v8a.apk[+c9538]
0.10%     split_config.arm64_v8a.apk[+cee3c0]
0.10%     split_config.arm64_v8a.apk[+9d4aa0]
0.10%     split_config.arm64_v8a.apk[+c9580]
0.10%     split_config.arm64_v8a.apk[+cee3bc]
0.10%     split_config.arm64_v8a.apk[+8bc6d0]
0.10%     split_config.arm64_v8a.apk[+c9604]
0.10%     split_config.arm64_v8a.apk[+ae7ec8]
0.09%     split_config.arm64_v8a.apk[+c95a0]
0.09%     split_config.arm64_v8a.apk[+ae7ec0]
0.09%     split_config.arm64_v8a.apk[+df378]
0.09%     split_config.arm64_v8a.apk[+c95bc]
0.09%     split_config.arm64_v8a.apk[+e6b4b0]
0.09%     split_config.arm64_v8a.apk[+c94e4]
0.09%     split_config.arm64_v8a.apk[+b120c]
0.09%     split_config.arm64_v8a.apk[+d28718]
0.09%     split_config.arm64_v8a.apk[+c95c0]
0.09%     split_config.arm64_v8a.apk[+c95d0]
0.09%     split_config.arm64_v8a.apk[+df3ac]
0.09%     split_config.arm64_v8a.apk[+c9504]
0.09%     split_config.arm64_v8a.apk[+c95a8]
0.09%     split_config.arm64_v8a.apk[+c9570]
0.09%     split_config.arm64_v8a.apk[+c960c]
0.09%     split_config.arm64_v8a.apk[+c95dc]
0.09%     split_config.arm64_v8a.apk[+d72ea0]
0.09%     split_config.arm64_v8a.apk[+cee384]
0.09%     split_config.arm64_v8a.apk[+e6b5f0]
0.09%     split_config.arm64_v8a.apk[+c9558]
0.09%     split_config.arm64_v8a.apk[+d286dc]
0.09%     split_config.arm64_v8a.apk[+c9564]
0.09%     split_config.arm64_v8a.apk[+c8dc0]
0.09%     split_config.arm64_v8a.apk[+d72eb0]
0.09%     split_config.arm64_v8a.apk[+e65ec8]
0.09%     split_config.arm64_v8a.apk[+c9590]
0.09%     split_config.arm64_v8a.apk[+c95f0]
0.09%     split_config.arm64_v8a.apk[+d31c30]
0.09%     split_config.arm64_v8a.apk[+c9508]
0.09%     split_config.arm64_v8a.apk[+9d4aa4]
0.09%     split_config.arm64_v8a.apk[+c94d8]
0.09%     split_config.arm64_v8a.apk[+e6b5b8]
0.09%     split_config.arm64_v8a.apk[+c946c]
0.09%     split_config.arm64_v8a.apk[+8bc68c]
0.09%     split_config.arm64_v8a.apk[+c95f8]
0.09%     split_config.arm64_v8a.apk[+c8ddc]
0.08%     split_config.arm64_v8a.apk[+c9598]
0.08%     split_config.arm64_v8a.apk[+613c8]
0.08%     split_config.arm64_v8a.apk[+e6b5e8]
0.08%     split_config.arm64_v8a.apk[+c94ec]
0.08%     split_config.arm64_v8a.apk[+c95e4]
0.08%     split_config.arm64_v8a.apk[+c94f4]
0.08%     split_config.arm64_v8a.apk[+d28714]
0.08%     split_config.arm64_v8a.apk[+c9528]
0.08%     split_config.arm64_v8a.apk[+c94f8]
0.08%     split_config.arm64_v8a.apk[+c950c]
0.08%     split_config.arm64_v8a.apk[+df388]
0.08%     split_config.arm64_v8a.apk[+c9550]
0.08%     split_config.arm64_v8a.apk[+c9544]
0.08%     split_config.arm64_v8a.apk[+c95c4]
0.08%     split_config.arm64_v8a.apk[+c8e50]
0.08%     split_config.arm64_v8a.apk[+c95fc]
0.08%     split_config.arm64_v8a.apk[+c956c]
0.08%     split_config.arm64_v8a.apk[+c9470]
0.08%     split_config.arm64_v8a.apk[+d8dec0]
0.08%     split_config.arm64_v8a.apk[+c9460]
0.08%     split_config.arm64_v8a.apk[+c9560]
0.08%     split_config.arm64_v8a.apk[+d8dedc]
0.08%     split_config.arm64_v8a.apk[+c95f4]
0.08%     split_config.arm64_v8a.apk[+e65e08]
0.08%     split_config.arm64_v8a.apk[+d04e40]
0.08%     split_config.arm64_v8a.apk[+c9488]
0.08%     split_config.arm64_v8a.apk[+c9478]
0.08%     split_config.arm64_v8a.apk[+c9568]
0.08%     split_config.arm64_v8a.apk[+c8e0c]
0.08%     split_config.arm64_v8a.apk[+c9600]
0.08%     split_config.arm64_v8a.apk[+614c4]
0.08%     split_config.arm64_v8a.apk[+c959c]
0.08%     split_config.arm64_v8a.apk[+cc2e4]
0.08%     split_config.arm64_v8a.apk[+c94c0]
0.08%     split_config.arm64_v8a.apk[+9e14f4]
0.08%     split_config.arm64_v8a.apk[+c95b8]
0.08%     split_config.arm64_v8a.apk[+e6b7a8]
0.08%     split_config.arm64_v8a.apk[+c94c8]
0.08%     split_config.arm64_v8a.apk[+c9608]
0.08%     split_config.arm64_v8a.apk[+c8db4]
0.08%     split_config.arm64_v8a.apk[+c9500]
0.08%     split_config.arm64_v8a.apk[+7fe270]
0.08%     split_config.arm64_v8a.apk[+d286d0]
0.08%     split_config.arm64_v8a.apk[+c9574]
0.08%     split_config.arm64_v8a.apk[+c947c]
0.08%     split_config.arm64_v8a.apk[+8bbb20]
0.08%     split_config.arm64_v8a.apk[+c9518]
0.08%     split_config.arm64_v8a.apk[+c8e14]
0.07%     split_config.arm64_v8a.apk[+e6b240]
0.07%     split_config.arm64_v8a.apk[+d28700]
0.07%     split_config.arm64_v8a.apk[+c9530]
0.07%     split_config.arm64_v8a.apk[+c8de0]
0.07%     split_config.arm64_v8a.apk[+c9524]
0.07%     split_config.arm64_v8a.apk[+8bc6e0]
0.07%     split_config.arm64_v8a.apk[+c9454]
0.07%     split_config.arm64_v8a.apk[+c9534]
0.07%     split_config.arm64_v8a.apk[+cf38c8]
0.07%     split_config.arm64_v8a.apk[+df36c]
0.07%     split_config.arm64_v8a.apk[+c9578]
0.07%     split_config.arm64_v8a.apk[+c95cc]
0.07%     split_config.arm64_v8a.apk[+c951c]
0.07%     split_config.arm64_v8a.apk[+c8e28]
0.07%     split_config.arm64_v8a.apk[+c8e2c]
0.07%     split_config.arm64_v8a.apk[+cf38e0]
0.07%     split_config.arm64_v8a.apk[+bfcd24]
0.07%     split_config.arm64_v8a.apk[+c9554]
0.07%     split_config.arm64_v8a.apk[+bc350]
0.07%     split_config.arm64_v8a.apk[+c8e04]
0.07%     split_config.arm64_v8a.apk[+c8e38]
0.07%     split_config.arm64_v8a.apk[+8bc70c]
0.07%     split_config.arm64_v8a.apk[+c9548]
0.07%     split_config.arm64_v8a.apk[+c9594]
0.07%     split_config.arm64_v8a.apk[+9d4aa8]
0.07%     split_config.arm64_v8a.apk[+61410]
0.07%     split_config.arm64_v8a.apk[+b5ee8]
0.07%     split_config.arm64_v8a.apk[+ec790]
0.07%     split_config.arm64_v8a.apk[+c95d8]
0.07%     split_config.arm64_v8a.apk[+df3d0]
0.07%     split_config.arm64_v8a.apk[+c8e4c]
0.07%     split_config.arm64_v8a.apk[+c9510]
0.07%     split_config.arm64_v8a.apk[+c8e34]
0.07%     split_config.arm64_v8a.apk[+ec794]
0.07%     split_config.arm64_v8a.apk[+df284]
0.07%     split_config.arm64_v8a.apk[+c9588]
0.07%     split_config.arm64_v8a.apk[+c8dcc]
0.07%     split_config.arm64_v8a.apk[+c9480]
0.07%     split_config.arm64_v8a.apk[+9d68e0]
0.07%     split_config.arm64_v8a.apk[+bc334]
0.07%     split_config.arm64_v8a.apk[+d72ea8]
0.07%     split_config.arm64_v8a.apk[+c8dd8]
0.06%     split_config.arm64_v8a.apk[+d286e8]
0.06%     split_config.arm64_v8a.apk[+c95e0]
0.06%     split_config.arm64_v8a.apk[+802d40]
0.06%     split_config.arm64_v8a.apk[+ec770]
0.06%     split_config.arm64_v8a.apk[+c9484]
0.06%     split_config.arm64_v8a.apk[+c94e8]
0.06%     split_config.arm64_v8a.apk[+c8dbc]
0.06%     split_config.arm64_v8a.apk[+8bbb00]
0.06%     split_config.arm64_v8a.apk[+df278]
0.06%     split_config.arm64_v8a.apk[+cc264]
0.06%     split_config.arm64_v8a.apk[+c9474]
0.06%     split_config.arm64_v8a.apk[+c94c4]
0.06%     split_config.arm64_v8a.apk[+ec6e4]
0.06%     split_config.arm64_v8a.apk[+e6b5dc]
0.06%     split_config.arm64_v8a.apk[+c945c]
0.06%     split_config.arm64_v8a.apk[+9d68f4]
0.06%     split_config.arm64_v8a.apk[+b5b54]
0.06%     split_config.arm64_v8a.apk[+c95ac]
0.06%     split_config.arm64_v8a.apk[+df3a0]
0.06%     split_config.arm64_v8a.apk[+9d4a90]
0.06%     split_config.arm64_v8a.apk[+c8da8]
0.06%     split_config.arm64_v8a.apk[+df364]
0.06%     split_config.arm64_v8a.apk[+e6b4a4]
0.06%     split_config.arm64_v8a.apk[+e65dd0]
0.06%     split_config.arm64_v8a.apk[+df360]
0.06%     split_config.arm64_v8a.apk[+ec6ec]
0.06%     split_config.arm64_v8a.apk[+bc330]
0.06%     split_config.arm64_v8a.apk[+c9514]
0.06%     split_config.arm64_v8a.apk[+c953c]
0.06%     split_config.arm64_v8a.apk[+c9584]
0.06%     split_config.arm64_v8a.apk[+c01128]
0.06%     split_config.arm64_v8a.apk[+ec7a0]
0.06%     split_config.arm64_v8a.apk[+e35500]
0.06%     split_config.arm64_v8a.apk[+34c460]
0.06%     split_config.arm64_v8a.apk[+c94e0]
0.06%     split_config.arm64_v8a.apk[+c8dd0]
0.06%     split_config.arm64_v8a.apk[+c9540]
0.06%     split_config.arm64_v8a.apk[+d98aa0]
0.06%     split_config.arm64_v8a.apk[+393924]
0.06%     split_config.arm64_v8a.apk[+9d4a98]
0.06%     split_config.arm64_v8a.apk[+e6b48c]
0.06%     split_config.arm64_v8a.apk[+8bbb04]
0.06%     split_config.arm64_v8a.apk[+e65e44]
0.06%     split_config.arm64_v8a.apk[+c9464]
0.06%     split_config.arm64_v8a.apk[+c2c578]
0.06%     split_config.arm64_v8a.apk[+e6b480]
0.06%     split_config.arm64_v8a.apk[+98db44]
0.06%     split_config.arm64_v8a.apk[+e6b66c]
0.05%     split_config.arm64_v8a.apk[+c9468]
0.05%     split_config.arm64_v8a.apk[+cf38e4]
0.05%     split_config.arm64_v8a.apk[+cf38b8]
0.05%     split_config.arm64_v8a.apk[+c9af4]
0.05%     split_config.arm64_v8a.apk[+df370]
0.05%     split_config.arm64_v8a.apk[+9d4a94]
0.05%     split_config.arm64_v8a.apk[+7fe288]
0.05%     split_config.arm64_v8a.apk[+ec6f8]
0.05%     split_config.arm64_v8a.apk[+d04e44]
0.05%     split_config.arm64_v8a.apk[+8bc6cc]
0.05%     split_config.arm64_v8a.apk[+ec24c]
0.05%     split_config.arm64_v8a.apk[+c8e24]
0.05%     split_config.arm64_v8a.apk[+ec774]
0.05%     split_config.arm64_v8a.apk[+c9450]
0.05%     split_config.arm64_v8a.apk[+cf38b4]
0.05%     split_config.arm64_v8a.apk[+ec6f4]
0.05%     split_config.arm64_v8a.apk[+d31bf4]
0.05%     split_config.arm64_v8a.apk[+b5b78]
0.05%     split_config.arm64_v8a.apk[+bfcd28]
