Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 21670
Event count: 2573324305

Overhead  Symbol
0.04%     skb_release_data
0.04%     packet_rcv.cfi
0.04%     find_get_entry.cfi
0.04%     local_bh_enable
0.03%     adreno_ringbuffer_submit.cfi
0.03%     number
0.03%     generic_permission.cfi
0.03%     generic_file_read_iter.cfi
0.03%     __destroy_inode.cfi
0.03%     nf_nat_ipv4_out.cfi
0.03%     file_has_perm
0.03%     sys_lseek
0.03%     rw_copy_check_uvector.cfi
0.03%     evict
0.03%     __pi_memcmp
0.03%     kgsl_ioctl_gpu_command.cfi
0.03%     udp_send_skb
0.03%     selinux_file_fcntl.cfi
0.03%     get_mem_cgroup_from_mm
0.03%     unix_release_sock
0.03%     unix_seqpacket_recvmsg
0.03%     binder_get_txn_from_and_acq_inner
0.03%     plist_del.cfi
0.03%     kthread_queue_work.cfi
0.03%     quota_mt2.cfi
0.03%     arch_counter_read
0.03%     pipe_read.cfi
0.03%     mutex_spin_on_owner
0.03%     eventfd_write
0.03%     __atime_needs_update.cfi
0.03%     validate_xmit_skb
0.03%     do_mem_abort.cfi
0.03%     __vfs_read.cfi
0.03%     mntput_no_expire
0.03%     selinux_inode_follow_link
0.03%     __lru_cache_add
0.02%     unix_dgram_poll.cfi
0.02%     security_compute_sid
0.02%     sdcardfs_permission.cfi
0.02%     swiotlb_map_page.cfi
0.02%     ring_buffer_lock_reserve.cfi
0.02%     selinux_ip_postroute
0.02%     skb_release_head_state.cfi
0.02%     ipc_log_write.cfi
0.02%     wake_up_new_task.cfi
0.02%     format_decode
0.02%     do_sys_open.cfi
0.02%     vfs_read.cfi
0.02%     __netdev_alloc_skb.cfi
0.02%     __alloc_pages_nodemask.cfi
0.02%     selinux_binder_transaction
0.02%     tcs_notify_tx_done.cfi
0.02%     lru_cache_add_active_or_unevictable.cfi
0.02%     locks_remove_file.cfi
0.02%     SyS_close
0.02%     selinux_inode_getattr.cfi
0.02%     netlbl_sock_setattr.cfi
0.02%     sys_write
0.02%     iptable_nat_ipv4_local_fn.cfi
0.02%     consume_skb.cfi
0.02%     __pi___inval_dcache_area
0.02%     sys_madvise
0.02%     f2fs_invalidate_page.cfi
0.02%     eventfd_poll
0.02%     lookup_fast
0.02%     __fd_install.cfi
0.02%     inode_wait_for_writeback.cfi
0.02%     arch_counter_get_cntvct
0.02%     ipv4_mtu.cfi
0.02%     lockref_get_not_dead.cfi
0.02%     selinux_netlbl_sock_genattr
0.01%     sch_direct_xmit.cfi
0.01%     __kmalloc.cfi
0.01%     hashtab_search.cfi
0.01%     page_add_new_anon_rmap.cfi
0.01%     __module_address.cfi
0.01%     do_translation_fault.cfi
0.01%     __pi_strcmp
0.01%     SyS_write
0.01%     vmacache_find.cfi
0.01%     try_charge
0.01%     _raw_spin_trylock.cfi
0.01%     unix_write_space.cfi
0.01%     fcntl_setlk.cfi
0.01%     SyS_read
0.01%     __legitimize_mnt.cfi
0.01%     dev_queue_xmit_nit.cfi
0.01%     binder_ioctl
0.01%     selinux_file_free_security.cfi
0.01%     sys_getsockname
0.01%     vma_merge.cfi
0.01%     cap_capable
0.01%     udp_skb_dtor_locked
0.01%     selinux_binder_transfer_file.cfi
0.01%     selinux_file_alloc_security.cfi
0.01%     pipe_poll
0.01%     ___sys_recvmsg
0.01%     __ip_append_data
0.01%     fname_encrypt.cfi
0.01%     __alloc_skb.cfi
0.01%     skcipher_walk_done.cfi
0.01%     dec_pending
0.01%     avc_alloc_node
0.01%     selinux_socket_getsockopt.cfi
0.01%     put_dec
0.01%     mem_cgroup_try_charge.cfi
0.01%     mem_cgroup_sk_alloc.cfi
0.01%     task_rq_lock.cfi
0.01%     adreno_dispatcher_queue_cmds.cfi
0.01%     SyS_lseek
0.01%     sys_mmap.cfi
0.01%     ipc_log_string.cfi
0.01%     __kfree_skb.cfi
0.01%     fget.cfi
0.01%     SyS_recvfrom
0.01%     scsi_end_request
0.01%     radix_tree_next_chunk.cfi
0.01%     binder_inc_ref_for_node
0.01%     avtab_search.cfi
0.01%     find_get_entries.cfi
0.01%     selinux_socket_post_create.cfi
0.01%     filemap_map_pages.cfi
0.01%     eventfd_read.cfi
0.01%     policydb_context_isvalid.cfi
0.01%     dma_buf_llseek
0.01%     context_struct_compute_av
0.01%     sys_mprotect
0.01%     ring_buffer_unlock_commit.cfi
0.00%     tasklet_action.cfi
0.00%     persistent_ram_write_user.cfi
0.00%     __delay.cfi
0.00%     SyS_fcntl
0.00%     __lock_task_sighand.cfi
0.00%     __cfi_slowpath
0.00%     drawobj_add_sync_fence.cfi
0.00%     clear_bit
0.00%     dma_buf_llseek.cfi
0.00%     anon_vma_interval_tree_remove.cfi
0.00%     __vfs_write.cfi
0.00%     SyS_dup
0.00%     sock_poll.cfi
0.00%     icnss_is_fw_down
0.00%     __swiotlb_dma_mapping_error
0.00%     ramoops_pstore_write_user
0.00%     inherit_event
0.00%     __swiotlb_dma_mapping_error.cfi
0.00%     trace_event_buffer_reserve.cfi
0.00%     sock_destroy_inode.cfi
0.00%     sys_fcntl
0.00%     dev_get_by_name_rcu.cfi
0.00%     nf_nat_ipv4_local_fn.cfi
0.00%     eventfd_read
0.00%     __fsnotify_parent.cfi
0.00%     rwsem_down_write_failed_killable.cfi
0.00%     unmapped_area_topdown.cfi
0.00%     __test_set_page_writeback.cfi
0.00%     __vma_adjust.cfi
0.00%     __swiotlb_sync_single_for_device
0.00%     __get_segment_type
0.00%     load_balance
0.00%     schedule_timeout.cfi
0.00%     unix_stream_read_generic
0.00%     put_files_struct.cfi
0.00%     put_task_stack.cfi
0.00%     account_kernel_stack
0.00%     poll_freewait.cfi
0.00%     __fput
0.00%     run_timer_softirq
0.00%     get_unmapped_area.cfi
0.00%     rcu_read_unlock_special.cfi
0.00%     do_exit.cfi
0.00%     preempt_schedule_irq.cfi
