Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 180 --call-graph fp --app com.google.android.apps.meetings
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 114383
Event count: 141868860653

Overhead  Shared Object
78.94%    /data/app/com.google.android.apps.meetings-WzFgEk-RGaBZ9KCPd9GC2g==/base.apk
6.67%     [kernel.kallsyms]
4.13%     /system/lib64/libhwui.so
3.90%     /vendor/lib64/egl/libGLESv2_adreno.so
3.14%     /apex/com.android.runtime/lib64/bionic/libc.so
1.55%     /apex/com.android.runtime/lib64/libart.so
0.28%     /system/framework/arm64/boot-framework.oat
0.15%     /system/lib64/libutils.so
0.12%     /system/lib64/libbinder.so
0.11%     /system/lib64/libcamera_client.so
0.10%     /system/lib64/libandroid_runtime.so
0.10%     /system/framework/arm64/boot.oat
0.09%     /system/lib64/libgui.so
0.07%     unknown
0.06%     /vendor/lib64/libgsl.so
0.05%     /system/lib64/libcamera_metadata.so
0.05%     /apex/com.android.runtime/lib64/libprofile.so
0.04%     /vendor/lib/modules/wlan.ko
0.03%     /system/lib64/libEGL.so
0.03%     /data/user_de/0/com.google.android.gms/app_chimera/m/00000019/CronetDynamite.apk
0.03%     /vendor/lib64/egl/eglSubDriverAndroid.so
0.02%     /vendor/lib64/egl/libEGL_adreno.so
0.02%     /system/lib64/libui.so
0.02%     /system/lib64/libGLESv2.so
0.02%     /system/lib64/libc++.so
0.02%     /system/lib64/libGLESv1_CM.so
0.02%     /apex/com.android.runtime/lib64/libart-compiler.so
0.02%     /data/local/tmp/TemporaryFile-SkYrvL
0.02%     /data/local/tmp/TemporaryFile-qwcfsQ
0.01%     /apex/com.android.runtime/lib64/libartbase.so
0.01%     /system/lib64/libaudioclient.so
0.01%     /data/local/tmp/TemporaryFile-oOYZYf
0.01%     /data/local/tmp/TemporaryFile-RjiMJt
0.01%     /data/local/tmp/TemporaryFile-AkjagP
0.01%     /apex/com.android.runtime/lib64/bionic/libm.so
0.01%     /data/local/tmp/TemporaryFile-uIZndN
0.01%     /apex/com.android.runtime/lib64/libopenjdk.so
0.01%     /data/local/tmp/TemporaryFile-TsWpfI
0.01%     /system/framework/arm64/boot-core-libart.oat
0.01%     /data/local/tmp/TemporaryFile-adDxIP
0.01%     /data/local/tmp/TemporaryFile-cuWggo
0.00%     /system/lib64/libcutils.so
0.00%     /vendor/lib64/hw/gralloc.msmnile.so
0.00%     /data/local/tmp/TemporaryFile-scf0Qh
0.00%     /apex/com.android.runtime/lib64/libnativehelper.so
0.00%     /data/local/tmp/TemporaryFile-StMwvt
0.00%     /data/app/com.google.android.apps.meetings-WzFgEk-RGaBZ9KCPd9GC2g==/oat/arm64/base.odex
0.00%     /data/local/tmp/TemporaryFile-Btvl29
0.00%     /vendor/lib64/libqdMetaData.so
0.00%     /apex/com.android.runtime/lib64/libvixl.so
0.00%     /data/local/tmp/TemporaryFile-RmGEqf
0.00%     /system/lib64/libsync.so
0.00%     /data/local/tmp/TemporaryFile-9xjiwa
0.00%     /data/local/tmp/TemporaryFile-MMjzUY
0.00%     /data/local/tmp/TemporaryFile-kLfKq2
0.00%     /data/local/tmp/TemporaryFile-aykUDx
0.00%     /data/local/tmp/TemporaryFile-djgeCW
0.00%     /system/lib64/vndk-sp-29/libcutils.so
0.00%     /data/local/tmp/TemporaryFile-1rqIg4
0.00%     /data/local/tmp/TemporaryFile-7bX2WR
0.00%     /data/local/tmp/TemporaryFile-B28U2h
0.00%     /system/lib64/libbinderthreadstate.so
0.00%     /vendor/lib64/libadreno_utils.so
0.00%     /system/lib64/libinput.so
0.00%     /data/local/tmp/TemporaryFile-KejfH4
0.00%     /data/local/tmp/TemporaryFile-C4EdXO
0.00%     /system/lib64/liblog.so
0.00%     /apex/com.android.runtime/lib64/libdexfile.so
0.00%     /apex/com.android.runtime/bin/linker64
0.00%     /system/lib64/libandroidfw.so
0.00%     /vendor/lib64/libgralloccore.so
0.00%     /apex/com.android.runtime/lib64/libartpalette.so
0.00%     /system/lib64/libnetd_client.so
0.00%     /data/local/tmp/TemporaryFile-GD8Ah6
0.00%     /system/lib64/libartpalette-system.so
0.00%     /apex/com.android.runtime/lib64/libicuuc.so
0.00%     /data/local/tmp/TemporaryFile-isdMSZ
0.00%     /data/local/tmp/TemporaryFile-yP9hYu
0.00%     /data/local/tmp/TemporaryFile-NO7jde
0.00%     /data/local/tmp/TemporaryFile-fJxMsB
0.00%     /data/local/tmp/TemporaryFile-2WmQ6g
0.00%     /apex/com.android.runtime/lib64/libjavacore.so
