Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4573
Event count: 4669516611

Overhead  Symbol
0.15%     libopusV2JNI.so[+1357c]
0.15%     libopusV2JNI.so[+15204]
0.15%     libopusV2JNI.so[+145b0]
0.15%     libopusV2JNI.so[+170d8]
0.15%     libopusV2JNI.so[+17098]
0.15%     libopusV2JNI.so[+172e0]
0.15%     libopusV2JNI.so[+16db4]
0.15%     libopusV2JNI.so[+16d98]
0.15%     libopusV2JNI.so[+16914]
0.15%     libopusV2JNI.so[+142f4]
0.15%     libopusV2JNI.so[+11418]
0.15%     libopusV2JNI.so[+16d04]
0.15%     libopusV2JNI.so[+115bc]
0.15%     libopusV2JNI.so[+b0c8]
0.15%     libopusV2JNI.so[+14fc4]
0.15%     libopusV2JNI.so[+17078]
0.15%     libopusV2JNI.so[+14608]
0.15%     libopusV2JNI.so[+16928]
0.15%     libopusV2JNI.so[+132d4]
0.15%     libopusV2JNI.so[+150c0]
0.14%     libopusV2JNI.so[+1691c]
0.14%     libopusV2JNI.so[+16a94]
0.14%     libopusV2JNI.so[+1690c]
0.14%     libopusV2JNI.so[+15064]
0.14%     libopusV2JNI.so[+14598]
0.14%     libopusV2JNI.so[+132ac]
0.14%     libopusV2JNI.so[+14de8]
0.14%     libopusV2JNI.so[+144a4]
0.14%     libopusV2JNI.so[+1706c]
0.14%     libopusV2JNI.so[+145e4]
0.14%     libopusV2JNI.so[+15450]
0.14%     libopusV2JNI.so[+1694c]
0.13%     libopusV2JNI.so[+b0cc]
0.13%     libopusV2JNI.so[+16d40]
0.13%     libopusV2JNI.so[+f3a8]
0.13%     libopusV2JNI.so[+16d20]
0.13%     libopusV2JNI.so[+b898]
0.13%     libopusV2JNI.so[+132a8]
0.13%     libopusV2JNI.so[+169b4]
0.13%     libopusV2JNI.so[+11974]
0.13%     libopusV2JNI.so[+14fcc]
0.13%     libopusV2JNI.so[+14590]
0.13%     libopusV2JNI.so[+b0f8]
0.13%     libopusV2JNI.so[+16918]
0.13%     libopusV2JNI.so[+17338]
0.13%     libopusV2JNI.so[+16960]
0.13%     libopusV2JNI.so[+13e28]
0.13%     libopusV2JNI.so[+135a0]
0.12%     libopusV2JNI.so[+14ae4]
0.12%     libopusV2JNI.so[+16fd8]
0.12%     libopusV2JNI.so[+11598]
0.12%     libopusV2JNI.so[+144b8]
0.12%     libopusV2JNI.so[+16dbc]
0.12%     libopusV2JNI.so[+16920]
0.12%     libopusV2JNI.so[+b8e8]
0.12%     libopusV2JNI.so[+16df8]
0.12%     libopusV2JNI.so[+f3a0]
0.12%     libopusV2JNI.so[+1460c]
0.12%     libopusV2JNI.so[+151f8]
0.12%     libopusV2JNI.so[+145a0]
0.12%     libopusV2JNI.so[+f3d0]
0.12%     libopusV2JNI.so[+16d3c]
0.12%     libopusV2JNI.so[+1733c]
0.12%     libopusV2JNI.so[+16d48]
0.12%     libopusV2JNI.so[+16e70]
0.12%     libopusV2JNI.so[+13160]
0.12%     libopusV2JNI.so[+15084]
0.12%     libopusV2JNI.so[+b0ac]
0.11%     libopusV2JNI.so[+16e64]
0.11%     libopusV2JNI.so[+138d8]
0.11%     libopusV2JNI.so[+145b8]
0.11%     libopusV2JNI.so[+16bdc]
0.11%     libopusV2JNI.so[+afdc]
0.11%     libopusV2JNI.so[+170c8]
0.11%     libopusV2JNI.so[+17340]
0.11%     libopusV2JNI.so[+16fdc]
0.11%     libopusV2JNI.so[+172f0]
0.11%     libopusV2JNI.so[+b0d8]
0.11%     libopusV2JNI.so[+b0f4]
0.11%     libopusV2JNI.so[+16180]
0.11%     libopusV2JNI.so[+16a30]
0.11%     libopusV2JNI.so[+172d4]
0.11%     libopusV2JNI.so[+169ec]
0.11%     libopusV2JNI.so[+1355c]
0.11%     libopusV2JNI.so[+1548c]
0.11%     libopusV2JNI.so[+17008]
0.11%     libopusV2JNI.so[+172a0]
0.11%     libopusV2JNI.so[+16c2c]
0.11%     libopusV2JNI.so[+15414]
0.11%     libopusV2JNI.so[+f3c4]
0.11%     libopusV2JNI.so[+16dcc]
0.10%     libopusV2JNI.so[+b038]
0.10%     libopusV2JNI.so[+14fe4]
0.10%     libopusV2JNI.so[+11410]
0.10%     libopusV2JNI.so[+16ff8]
0.10%     libopusV2JNI.so[+16fb4]
0.10%     libopusV2JNI.so[+13578]
0.10%     libopusV2JNI.so[+115b0]
0.10%     libopusV2JNI.so[+150f4]
0.10%     libopusV2JNI.so[+13588]
0.10%     libopusV2JNI.so[+145a4]
0.10%     libopusV2JNI.so[+16d44]
0.10%     libopusV2JNI.so[+169fc]
0.10%     libopusV2JNI.so[+13594]
0.10%     libopusV2JNI.so[+f390]
0.10%     libopusV2JNI.so[+afa4]
0.10%     libopusV2JNI.so[+16f5c]
0.10%     libopusV2JNI.so[+1509c]
0.10%     libopusV2JNI.so[+150b0]
0.10%     libopusV2JNI.so[+16fac]
0.10%     libopusV2JNI.so[+16e7c]
0.10%     libopusV2JNI.so[+14604]
0.10%     libopusV2JNI.so[+132bc]
0.10%     libopusV2JNI.so[+11574]
0.10%     libopusV2JNI.so[+12480]
0.10%     libopusV2JNI.so[+15040]
0.10%     libopusV2JNI.so[+132e0]
0.10%     libopusV2JNI.so[+16de0]
0.10%     libopusV2JNI.so[+1427c]
0.10%     libopusV2JNI.so[+169ac]
0.10%     libopusV2JNI.so[+17224]
0.10%     libopusV2JNI.so[+11424]
0.10%     libopusV2JNI.so[+150a8]
0.10%     libopusV2JNI.so[+12d44]
0.10%     libopusV2JNI.so[+b100]
0.10%     libopusV2JNI.so[+15088]
0.10%     libopusV2JNI.so[+145d4]
0.09%     libopusV2JNI.so[+16f00]
0.09%     libopusV2JNI.so[+1314c]
0.09%     libopusV2JNI.so[+12ba8]
0.09%     libopusV2JNI.so[+14594]
0.09%     libopusV2JNI.so[+14280]
0.09%     libopusV2JNI.so[+132c8]
0.09%     libopusV2JNI.so[+172ec]
0.09%     libopusV2JNI.so[+16d14]
0.09%     libopusV2JNI.so[+16c40]
0.09%     libopusV2JNI.so[+16fe8]
0.09%     libopusV2JNI.so[+b0d4]
0.09%     libopusV2JNI.so[+172d8]
0.09%     libopusV2JNI.so[+169a0]
0.09%     libopusV2JNI.so[+17318]
0.09%     libopusV2JNI.so[+16d08]
0.09%     libopusV2JNI.so[+16924]
0.09%     libopusV2JNI.so[+1428c]
0.09%     libopusV2JNI.so[+15024]
0.09%     libopusV2JNI.so[+140e0]
0.09%     libopusV2JNI.so[+117b0]
0.09%     libopusV2JNI.so[+172f8]
0.09%     libopusV2JNI.so[+16fe4]
0.09%     libopusV2JNI.so[+16934]
0.09%     libopusV2JNI.so[+b02c]
0.09%     libopusV2JNI.so[+172a8]
0.09%     libopusV2JNI.so[+17048]
0.09%     libopusV2JNI.so[+16930]
0.09%     libopusV2JNI.so[+17168]
0.09%     libopusV2JNI.so[+16b00]
0.09%     libopusV2JNI.so[+16c24]
0.09%     libopusV2JNI.so[+16de8]
0.09%     libopusV2JNI.so[+14fd4]
0.09%     libopusV2JNI.so[+17300]
0.09%     libopusV2JNI.so[+172cc]
0.09%     libopusV2JNI.so[+11dbc]
0.09%     libopusV2JNI.so[+134e4]
0.09%     libopusV2JNI.so[+17140]
0.09%     libopusV2JNI.so[+1703c]
0.09%     libopusV2JNI.so[+16f38]
0.09%     libopusV2JNI.so[+14fbc]
0.09%     libopusV2JNI.so[+b040]
0.09%     libopusV2JNI.so[+15cdc]
0.09%     libopusV2JNI.so[+17094]
0.09%     libopusV2JNI.so[+17120]
0.09%     libopusV2JNI.so[+169d0]
0.08%     libopusV2JNI.so[+1726c]
0.08%     libopusV2JNI.so[+17240]
0.08%     libopusV2JNI.so[+f394]
0.08%     libopusV2JNI.so[+1179c]
0.08%     libopusV2JNI.so[+135d8]
0.08%     libopusV2JNI.so[+1709c]
0.08%     libopusV2JNI.so[+dec0]
0.08%     libopusV2JNI.so[+140a0]
0.08%     libopusV2JNI.so[+117dc]
0.08%     libopusV2JNI.so[+169dc]
0.08%     libopusV2JNI.so[+16dc4]
0.08%     libopusV2JNI.so[+12d60]
0.08%     libopusV2JNI.so[+143dc]
0.08%     libopusV2JNI.so[+e4c0]
0.08%     libopusV2JNI.so[+af84]
0.08%     libopusV2JNI.so[+afb8]
0.08%     libopusV2JNI.so[+172c0]
0.08%     libopusV2JNI.so[+af2c]
0.08%     libopusV2JNI.so[+16fc0]
0.08%     libopusV2JNI.so[+afe0]
0.08%     libopusV2JNI.so[+b0dc]
0.08%     libopusV2JNI.so[+16d8c]
0.08%     libopusV2JNI.so[+14fc0]
0.08%     libopusV2JNI.so[+11d8c]
0.08%     libopusV2JNI.so[+11788]
0.08%     libopusV2JNI.so[+16a08]
0.08%     libopusV2JNI.so[+14b9c]
0.08%     libopusV2JNI.so[+16da4]
0.08%     libopusV2JNI.so[+14094]
0.08%     libopusV2JNI.so[+13a34]
0.08%     libopusV2JNI.so[+169bc]
0.08%     libopusV2JNI.so[+132e4]
0.08%     libopusV2JNI.so[+1409c]
0.08%     libopusV2JNI.so[+170b0]
0.08%     libopusV2JNI.so[+16fcc]
0.08%     libopusV2JNI.so[+14e48]
0.08%     libopusV2JNI.so[+14fa4]
0.08%     libopusV2JNI.so[+afa0]
0.08%     libopusV2JNI.so[+16d68]
0.08%     libopusV2JNI.so[+1713c]
0.08%     libopusV2JNI.so[+12498]
0.08%     libopusV2JNI.so[+f388]
0.08%     libopusV2JNI.so[+1520c]
0.08%     libopusV2JNI.so[+115d0]
