Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 2870
Event count: 1196373175

Overhead  Symbol
0.17%     MterpConstString
0.17%     void art::interpreter::ExecuteSwitchImplCpp<true, false>(art::interpreter::SwitchImplContext*)
0.17%     art::InternTable::Table::Find(art::InternTable::Utf8String const&)
0.17%     bool art::interpreter::DoCall<false, true>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)
0.16%     art::jit::Jit::InvokeVirtualOrInterface(art::ObjPtr<art::mirror::Object>, art::ArtMethod*, unsigned int, art::ArtMethod*)
0.16%     mterp_op_check_cast
0.16%     void art::Monitor::Lock<(art::LockReason)1>(art::Thread*)
0.16%     MterpInvokeSuper
0.16%     _jobject* art::Thread::CreateInternalStackTrace<false>(art::ScopedObjectAccessAlreadyRunnable const&) const
0.15%     art::JNI<false>::NewDirectByteBuffer(_JNIEnv*, void*, long)
0.15%     artInstanceOfFromCode
0.15%     mterp_op_const_4
0.15%     MterpNewInstance
0.15%     art::ArtMethod* art::ClassLinker::ResolveMethod<(art::ClassLinker::ResolveMode)0>(unsigned int, art::Handle<art::mirror::DexCache>, art::Handle<art::mirror::ClassLoader>, art::ArtMethod*, art::InvokeType)
0.15%     MterpProfileActive
0.14%     mterp_op_sget_object
0.14%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::SetStringCountAndValueVisitorFromString>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::SetStringCountAndValueVisitorFromString const&)
0.14%     art::JNI<false>::GetByteArrayRegion(_JNIEnv*, _jbyteArray*, int, int, signed char*)
0.14%     art::jit::JitCodeCache::ContainsPc(void const*) const
0.14%     art::JNI<false>::ReleaseStringChars(_JNIEnv*, _jstring*, unsigned short const*)
0.14%     art::ThreadPoolWorker::Run()
0.13%     art::JNI<true>::ReleasePrimitiveArray(art::ScopedObjectAccess&, art::ObjPtr<art::mirror::Array>, unsigned long, void*, int)
0.13%     art::CodeInfo::DecodeFrameInfo(unsigned char const*)
0.13%     art::mirror::String::AllocFromUtf16(art::Thread*, int, unsigned short const*)
0.12%     mterp_op_iget_object
0.12%     art::JNI<false>::GetFloatArrayElements(_JNIEnv*, _jfloatArray*, unsigned char*)
0.12%     art::TimingLogger::EndTiming()
0.12%     art::OatDexFile::GetQuickenedInfoOf(art::DexFile const&, unsigned int) const
0.12%     art::ClassLinker::LinkVirtualMethods(art::Thread*, art::Handle<art::mirror::Class>, std::__1::unordered_map<unsigned long, art::ClassLinker::MethodTranslation, std::__1::hash<unsigned long>, std::__1::equal_to<unsigned long>, std::__1::allocator<std::__1::pair<unsigned long const, art::ClassLinker::MethodTranslation> > >*)
0.12%     art::RuntimeCallbacks::ObjectWaitStart(art::Handle<art::mirror::Object>, long)
0.11%     MterpThreadFenceForConstructor
0.11%     art::JNI<false>::NewString(_JNIEnv*, unsigned short const*, int)
