Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 180 --call-graph fp --app com.google.android.apps.meetings
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 118443
Event count: 173508520465

Overhead  Shared Object
0.00%     /data/local/tmp/TemporaryFile-KjdZKD
0.00%     /apex/com.android.runtime/lib64/libicuuc.so
0.00%     /data/local/tmp/TemporaryFile-DJPUq4
0.00%     /data/local/tmp/TemporaryFile-1Dx9Ng
0.00%     /data/local/tmp/TemporaryFile-uVksn3
0.00%     /data/local/tmp/TemporaryFile-UTlapk
0.00%     /data/local/tmp/TemporaryFile-sOvhsd
0.00%     /data/local/tmp/TemporaryFile-ofXNec
0.00%     /system/lib64/libsqlite.so
0.00%     /apex/com.android.runtime/lib64/bionic/libdl.so
