Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4270
Event count: 4689998799

Overhead  Symbol
0.05%     libopusV2JNI.so[+132c8]
0.05%     libopusV2JNI.so[+b204]
0.05%     libopusV2JNI.so[+16e40]
0.05%     libopusV2JNI.so[+12b60]
0.05%     libopusV2JNI.so[+15450]
0.05%     @plt
0.05%     libopusV2JNI.so[+14600]
0.05%     libopusV2JNI.so[+115bc]
0.05%     libopusV2JNI.so[+13260]
0.05%     libopusV2JNI.so[+1198c]
0.05%     libopusV2JNI.so[+14074]
0.05%     libopusV2JNI.so[+177ec]
0.05%     libopusV2JNI.so[+14f6c]
0.05%     libopusV2JNI.so[+13794]
0.05%     libopusV2JNI.so[+1441c]
0.05%     libopusV2JNI.so[+131cc]
0.05%     libopusV2JNI.so[+131ac]
0.05%     libopusV2JNI.so[+15cb8]
0.05%     libopusV2JNI.so[+13618]
0.05%     libopusV2JNI.so[+cc74]
0.05%     libopusV2JNI.so[+16d1c]
0.05%     libopusV2JNI.so[+1694c]
0.05%     libopusV2JNI.so[+11d7c]
0.05%     libopusV2JNI.so[+16c34]
0.05%     libopusV2JNI.so[+14fe8]
0.05%     libopusV2JNI.so[+14a04]
0.05%     libopusV2JNI.so[+152e0]
0.05%     libopusV2JNI.so[+13438]
0.05%     libopusV2JNI.so[+14fb4]
0.05%     libopusV2JNI.so[+17264]
0.05%     libopusV2JNI.so[+16fe0]
0.05%     libopusV2JNI.so[+13f50]
0.05%     libopusV2JNI.so[+15c98]
0.05%     libopusV2JNI.so[+136d0]
0.05%     libopusV2JNI.so[+150e4]
0.05%     libopusV2JNI.so[+17250]
0.05%     libopusV2JNI.so[+16e20]
0.05%     libopusV2JNI.so[+13510]
0.05%     libopusV2JNI.so[+15458]
0.05%     libopusV2JNI.so[+16d80]
0.05%     libopusV2JNI.so[+14448]
0.05%     libopusV2JNI.so[+172a0]
0.05%     libopusV2JNI.so[+17154]
0.05%     libopusV2JNI.so[+16018]
0.05%     libopusV2JNI.so[+165d4]
0.05%     libopusV2JNI.so[+17238]
0.05%     libopusV2JNI.so[+139ac]
0.05%     libopusV2JNI.so[+151e4]
0.05%     libopusV2JNI.so[+138dc]
0.05%     libopusV2JNI.so[+170c4]
0.05%     libopusV2JNI.so[+13424]
0.05%     libopusV2JNI.so[+1529c]
0.05%     libopusV2JNI.so[+139bc]
0.05%     libopusV2JNI.so[+11538]
0.05%     libopusV2JNI.so[+12c24]
0.05%     libopusV2JNI.so[+11994]
0.04%     libopusV2JNI.so[+15f70]
0.04%     libopusV2JNI.so[+15494]
0.04%     libopusV2JNI.so[+132e0]
0.04%     libopusV2JNI.so[+13508]
0.04%     libopusV2JNI.so[+13700]
0.04%     libopusV2JNI.so[+150d0]
0.04%     libopusV2JNI.so[+13ae0]
0.04%     libopusV2JNI.so[+1363c]
0.04%     libopusV2JNI.so[+135b4]
0.04%     libopusV2JNI.so[+f704]
0.04%     libopusV2JNI.so[+16f44]
0.04%     libopusV2JNI.so[+16e38]
0.04%     libopusV2JNI.so[+1549c]
0.04%     libopusV2JNI.so[+113fc]
0.04%     libopusV2JNI.so[+b7dc]
0.04%     libopusV2JNI.so[+10ef4]
0.04%     libopusV2JNI.so[+11804]
0.04%     libopusV2JNI.so[+1506c]
0.04%     libopusV2JNI.so[+158ac]
0.04%     libopusV2JNI.so[+1735c]
0.04%     libopusV2JNI.so[+1530c]
0.04%     libopusV2JNI.so[+16bf0]
0.04%     libopusV2JNI.so[+14f8c]
0.04%     libopusV2JNI.so[+17288]
0.04%     libopusV2JNI.so[+14aa0]
0.04%     libopusV2JNI.so[+16bd4]
0.04%     libopusV2JNI.so[+11780]
0.04%     libopusV2JNI.so[+120d4]
0.04%     libopusV2JNI.so[+140b4]
0.04%     libopusV2JNI.so[+118d0]
0.04%     libopusV2JNI.so[+15ca0]
0.04%     libopusV2JNI.so[+16bdc]
0.04%     libopusV2JNI.so[+14000]
0.04%     libopusV2JNI.so[+14604]
0.04%     libopusV2JNI.so[+f3c8]
0.04%     libopusV2JNI.so[+14284]
0.04%     libopusV2JNI.so[+16188]
0.04%     libopusV2JNI.so[+12d98]
0.04%     libopusV2JNI.so[+13df4]
0.04%     libopusV2JNI.so[+1158c]
0.04%     libopusV2JNI.so[+14580]
0.04%     libopusV2JNI.so[+16704]
0.04%     libopusV2JNI.so[+16400]
0.04%     libopusV2JNI.so[+afd4]
0.04%     libopusV2JNI.so[+151fc]
0.04%     libopusV2JNI.so[+b194]
0.04%     libopusV2JNI.so[+17098]
0.04%     libopusV2JNI.so[+16d8c]
0.04%     libopusV2JNI.so[+16d0c]
0.04%     libopusV2JNI.so[+17284]
0.04%     libopusV2JNI.so[+132c0]
0.04%     libopusV2JNI.so[+1528c]
0.04%     libopusV2JNI.so[+13520]
0.04%     libopusV2JNI.so[+1455c]
0.04%     libopusV2JNI.so[+15414]
0.04%     libopusV2JNI.so[+14f50]
0.04%     libopusV2JNI.so[+ba08]
0.04%     libopusV2JNI.so[+170ac]
0.04%     libopusV2JNI.so[+12830]
0.04%     libopusV2JNI.so[+16afc]
0.04%     libopusV2JNI.so[+b018]
0.04%     libopusV2JNI.so[+15880]
0.04%     libopusV2JNI.so[+16240]
0.04%     libopusV2JNI.so[+14438]
0.04%     libopusV2JNI.so[+12d84]
0.04%     libopusV2JNI.so[+170cc]
0.04%     libopusV2JNI.so[+132e4]
0.03%     libopusV2JNI.so[+1428c]
0.03%     libopusV2JNI.so[+16cf0]
0.03%     libopusV2JNI.so[+14a98]
0.03%     libopusV2JNI.so[+15388]
0.03%     libopusV2JNI.so[+14358]
0.03%     libopusV2JNI.so[+14e4c]
0.03%     libopusV2JNI.so[+160b4]
0.03%     libopusV2JNI.so[+16fdc]
0.03%     libopusV2JNI.so[+16f5c]
0.03%     libopusV2JNI.so[+16bc8]
0.03%     libopusV2JNI.so[+dd80]
0.03%     libopusV2JNI.so[+bca8]
0.03%     libopusV2JNI.so[+12d90]
0.03%     libopusV2JNI.so[+14b98]
0.03%     libopusV2JNI.so[+16dfc]
0.03%     libopusV2JNI.so[+11e04]
0.03%     libopusV2JNI.so[+13768]
0.03%     libopusV2JNI.so[+b7d0]
0.03%     libopusV2JNI.so[+13168]
0.03%     libopusV2JNI.so[+16614]
0.03%     libopusV2JNI.so[+168b8]
0.03%     libopusV2JNI.so[+e0c8]
0.03%     libopusV2JNI.so[+154b8]
0.03%     libopusV2JNI.so[+b7d4]
0.03%     libopusV2JNI.so[+bd10]
0.03%     libopusV2JNI.so[+17184]
0.03%     libopusV2JNI.so[+17040]
0.03%     libopusV2JNI.so[+13200]
0.03%     libopusV2JNI.so[+e0ac]
0.03%     libopusV2JNI.so[+fd9c]
0.03%     libopusV2JNI.so[+154b0]
0.03%     libopusV2JNI.so[+15f74]
0.03%     libopusV2JNI.so[+16a84]
0.03%     libopusV2JNI.so[+172f8]
0.03%     libopusV2JNI.so[+129d0]
0.03%     libopusV2JNI.so[+e850]
0.03%     libopusV2JNI.so[+11c94]
0.03%     libopusV2JNI.so[+16e44]
0.03%     libopusV2JNI.so[+117dc]
0.03%     libopusV2JNI.so[+1527c]
0.03%     libopusV2JNI.so[+da8c]
0.03%     libopusV2JNI.so[+b028]
0.03%     libopusV2JNI.so[+16f7c]
0.03%     libopusV2JNI.so[+14e04]
0.03%     libopusV2JNI.so[+b198]
0.03%     libopusV2JNI.so[+15858]
0.03%     libopusV2JNI.so[+dba0]
0.03%     libopusV2JNI.so[+e134]
0.03%     libopusV2JNI.so[+17214]
0.03%     libopusV2JNI.so[+16a9c]
0.03%     libopusV2JNI.so[+144c4]
0.03%     libopusV2JNI.so[+169c8]
0.03%     libopusV2JNI.so[+14b18]
0.03%     libopusV2JNI.so[+11d98]
0.03%     libopusV2JNI.so[+135ac]
0.03%     libopusV2JNI.so[+15420]
0.03%     libopusV2JNI.so[+b004]
0.03%     libopusV2JNI.so[+e8f8]
0.03%     libopusV2JNI.so[+16094]
0.03%     libopusV2JNI.so[+15444]
0.03%     libopusV2JNI.so[+16b48]
0.03%     libopusV2JNI.so[+e5b8]
0.03%     libopusV2JNI.so[+17084]
0.03%     libopusV2JNI.so[+120e0]
0.03%     libopusV2JNI.so[+13504]
0.03%     libopusV2JNI.so[+13a48]
0.03%     libopusV2JNI.so[+e800]
0.03%     libopusV2JNI.so[+121b0]
0.03%     libopusV2JNI.so[+124a4]
0.03%     libopusV2JNI.so[+b200]
0.03%     libopusV2JNI.so[+16180]
0.03%     libopusV2JNI.so[+15134]
0.03%     libopusV2JNI.so[+e618]
0.03%     libopusV2JNI.so[+13afc]
0.03%     libopusV2JNI.so[+16a6c]
0.03%     libopusV2JNI.so[+15418]
0.03%     libopusV2JNI.so[+170b8]
0.03%     libopusV2JNI.so[+115c8]
0.03%     libopusV2JNI.so[+15440]
0.03%     libopusV2JNI.so[+142a0]
0.03%     libopusV2JNI.so[+afa8]
0.03%     libopusV2JNI.so[+16e2c]
0.03%     libopusV2JNI.so[+df24]
0.03%     libopusV2JNI.so[+135cc]
0.03%     libopusV2JNI.so[+b188]
0.03%     libopusV2JNI.so[+13180]
0.03%     libopusV2JNI.so[+15e8c]
0.03%     libopusV2JNI.so[+f9c8]
0.03%     libopusV2JNI.so[+124ac]
0.03%     libopusV2JNI.so[+ace8]
0.03%     libopusV2JNI.so[+15c30]
0.03%     libopusV2JNI.so[+12cfc]
0.03%     libopusV2JNI.so[+138e8]
0.03%     libopusV2JNI.so[+12da4]
0.03%     libopusV2JNI.so[+16d74]
0.03%     libopusV2JNI.so[+12a0c]
0.02%     libopusV2JNI.so[+13f2c]
0.02%     libopusV2JNI.so[+12374]
0.02%     libopusV2JNI.so[+10f0c]
0.02%     libopusV2JNI.so[+16b80]
0.02%     libopusV2JNI.so[+1729c]
0.02%     libopusV2JNI.so[+16be8]
0.02%     libopusV2JNI.so[+ad08]
0.02%     libopusV2JNI.so[+1708c]
0.02%     libopusV2JNI.so[+14bc0]
0.02%     libopusV2JNI.so[+16c14]
0.02%     libopusV2JNI.so[+158b4]
0.02%     libopusV2JNI.so[+11a20]
0.02%     libopusV2JNI.so[+16b00]
0.02%     libopusV2JNI.so[+12cb8]
0.02%     libopusV2JNI.so[+16408]
0.02%     libopusV2JNI.so[+16d4c]
0.02%     libopusV2JNI.so[+12c3c]
0.02%     libopusV2JNI.so[+16ee8]
0.02%     libopusV2JNI.so[+f9b4]
0.02%     libopusV2JNI.so[+11568]
0.02%     libopusV2JNI.so[+12dfc]
0.02%     libopusV2JNI.so[+172e0]
0.02%     libopusV2JNI.so[+1611c]
0.02%     libopusV2JNI.so[+15c04]
0.02%     libopusV2JNI.so[+d600]
0.02%     libopusV2JNI.so[+16cdc]
0.02%     libopusV2JNI.so[+1315c]
0.02%     libopusV2JNI.so[+144bc]
0.02%     libopusV2JNI.so[+1594c]
0.02%     libopusV2JNI.so[+16c18]
0.02%     libopusV2JNI.so[+15228]
0.02%     libopusV2JNI.so[+13e2c]
0.02%     libopusV2JNI.so[+13428]
0.02%     libopusV2JNI.so[+14bc4]
0.02%     libopusV2JNI.so[+16f14]
0.02%     libopusV2JNI.so[+17260]
0.02%     libopusV2JNI.so[+e40c]
0.02%     libopusV2JNI.so[+13abc]
