Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 16696
Event count: 3425718507

Overhead  Symbol
0.06%     __kmalloc_track_caller.cfi
0.06%     dnotify_flush.cfi
0.06%     __pi___dma_flush_area
0.06%     mm_trace_rss_stat.cfi
0.06%     sg_alloc_table_from_pages.cfi
0.06%     selinux_file_permission.cfi
0.05%     policydb_context_isvalid.cfi
0.05%     __d_instantiate
0.05%     page_put_link.cfi
0.05%     SyS_recvfrom.cfi
0.05%     adreno_ringbuffer_submit.cfi
0.05%     mem_cgroup_try_charge.cfi
0.05%     ipt_do_table.cfi
0.05%     task_rq_lock.cfi
0.05%     eventfd_poll.cfi
0.05%     sdcardfs_d_revalidate.cfi
0.05%     rcu_process_callbacks.cfi
0.05%     free_hot_cold_page_list.cfi
0.05%     run_rebalance_domains.cfi
0.04%     binder_ioctl
0.04%     note_gp_changes
0.04%     avtab_search.cfi
0.04%     binder_dec_node_tmpref
0.04%     syscall_trace_exit
0.04%     udp_init_sock.cfi
0.04%     simple_dname.cfi
0.04%     format_decode
0.04%     __fd_install.cfi
0.04%     unix_dgram_poll.cfi
0.04%     __dentry_kill
0.04%     eventfd_read.cfi
0.04%     vfs_write.cfi
0.03%     ebitmap_netlbl_export.cfi
0.03%     ebitmap_cpy.cfi
0.03%     skb_copy_datagram_iter.cfi
0.03%     unmapped_area_topdown.cfi
0.03%     getname_flags.cfi
0.03%     shmem_getpage_gfp
0.03%     sock_wfree.cfi
0.03%     sockev_client_cb.cfi
0.03%     nf_hook_slow.cfi
0.03%     evict
0.03%     SyS_fcntl.cfi
0.03%     kgsl_setup_dma_buf
0.03%     __swiotlb_unmap_sg_attrs.cfi
0.03%     sdcardfs_cmp_ci.cfi
0.03%     uncharge_batch
0.03%     sys_getuid.cfi
0.03%     sync_mm_rss.cfi
0.03%     SyS_close.cfi
0.03%     __sk_free
0.03%     test_and_clear_bit
0.03%     selinux_cred_free
0.03%     arm_smmu_power_off_atomic
0.03%     binder_translate_fd
0.03%     SyS_epoll_pwait
0.03%     binder_get_txn_from_and_acq_inner
0.03%     dev_ioctl.cfi
0.03%     selinux_inode_permission
0.03%     eventfd_write
0.03%     rangetr_hash
0.03%     skb_set_owner_w.cfi
0.03%     binder_delete_free_buffer
0.02%     mark_tg.cfi
0.02%     SyS_lseek.cfi
0.02%     urandom_read.cfi
0.02%     sk_dst_check.cfi
0.02%     SyS_read.cfi
0.02%     selinux_ipv4_postroute.cfi
0.02%     udp_sendmsg.cfi
0.02%     free_pgd_range.cfi
0.02%     get_mem_cgroup_from_mm
0.02%     put_pi_state
0.02%     unix_seqpacket_recvmsg.cfi
0.02%     set_page_dirty.cfi
0.02%     find_get_entries.cfi
0.02%     unix_destruct_scm.cfi
0.02%     SyS_epoll_ctl.cfi
0.02%     __skb_recv_udp.cfi
0.02%     selinux_cred_free.cfi
0.02%     cap_vm_enough_memory.cfi
0.02%     lru_add_drain_cpu.cfi
0.02%     perf_event__output_id_sample.cfi
0.02%     skip_atoi
0.02%     ashmem_mmap.cfi
0.02%     sock_poll.cfi
0.02%     do_mem_abort.cfi
0.02%     __free_pages_ok
0.02%     sys_write
0.02%     bpf_mt_v1.cfi
0.02%     mem_cgroup_sk_alloc.cfi
0.02%     rangetr_hash.cfi
0.02%     alloc_set_pte.cfi
0.02%     __fput
0.02%     selinux_d_instantiate.cfi
0.02%     sys_getuid
0.02%     unmap_region
0.02%     sys_read
0.02%     f2fs_commit_inmem_pages.cfi
0.02%     shmem_undo_range
0.02%     arch_counter_get_cntvct
0.02%     __sb_start_write.cfi
0.02%     set_node_addr
0.02%     eventfd_ctx_read.cfi
0.02%     __shmem_file_setup
0.02%     truncate_inode_pages_final.cfi
0.02%     binder_inc_ref_for_node
0.02%     locks_get_lock_context
0.02%     locks_wake_up_blocks
0.02%     sys_newfstatat
0.02%     ion_dma_buf_attach.cfi
0.02%     __set_page_dirty_no_writeback
0.02%     fib_rules_lookup.cfi
0.02%     trace_event_buffer_commit.cfi
0.02%     kgsl_ioctl_gpu_command
0.02%     local_bh_enable
0.02%     adreno_dispatcher_queue_cmds.cfi
0.02%     consume_skb.cfi
0.02%     selinux_capable.cfi
0.02%     d_set_d_op.cfi
0.02%     sock_poll
0.02%     get_empty_filp.cfi
0.02%     selinux_inode_getattr
0.02%     selinux_inode_free_security.cfi
0.02%     selinux_inode_follow_link
0.01%     udp_send_skb
0.01%     avtab_search_node.cfi
0.01%     kgsl_add_fence_event.cfi
0.01%     perf_output_begin.cfi
0.01%     __vfs_read.cfi
0.01%     mntget.cfi
0.01%     inode_doinit_with_dentry
0.01%     f2fs_ra_node_page.cfi
0.01%     expand_files
0.01%     __lookup_nat_cache
0.01%     memcmp
0.01%     fget.cfi
0.01%     f2fs_submit_page_write.cfi
0.01%     SyS_newfstat.cfi
0.01%     SyS_sendto.cfi
0.01%     mls_compute_sid.cfi
0.01%     __kfree_skb.cfi
0.01%     skb_queue_purge.cfi
0.01%     vfs_read.cfi
0.01%     locks_remove_file.cfi
0.01%     sys_dup
0.01%     d_instantiate.cfi
0.01%     sys_lseek
0.01%     cap_mmap_addr.cfi
0.01%     SyS_write.cfi
0.01%     selinux_file_ioctl
0.01%     eventfd_poll
0.01%     __lock_task_sighand.cfi
0.01%     __sys_trace_return_skipped
0.01%     skb_release_head_state.cfi
0.01%     __vma_adjust.cfi
