Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 90 --call-graph fp --app com.snowcorp.soda.android
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 69190
Event count: 171778992966

Overhead  Shared Object
0.00%     /system/lib64/libcamera_client.so
0.00%     /data/local/tmp/TemporaryFile-dJoYyR
0.00%     /system/framework/arm64/boot-okhttp.oat
0.00%     /data/local/tmp/TemporaryFile-ux6Amg
0.00%     /data/local/tmp/TemporaryFile-QYjHBs
0.00%     /data/local/tmp/TemporaryFile-94LwOV
0.00%     /data/local/tmp/TemporaryFile-l5PXu7
0.00%     /data/local/tmp/TemporaryFile-LGwUes
0.00%     /system/framework/arm64/boot-core-libart.oat
0.00%     /data/local/tmp/TemporaryFile-cWqBYC
0.00%     /data/local/tmp/TemporaryFile-sG6Rjo
0.00%     /vendor/lib64/libCB.so
0.00%     /vendor/lib64/libOpenCL.so
0.00%     /data/local/tmp/TemporaryFile-xpmMtW
0.00%     /data/local/tmp/TemporaryFile-dFdCjU
0.00%     /system/lib64/libbinderthreadstate.so
0.00%     /system/lib64/libsqlite.so
